[2024-10-21T19:35:39.672+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2024-10-21T19:35:39.687+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data manual__2024-10-21T19:35:35.742798+00:00 [queued]>
[2024-10-21T19:35:39.695+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data manual__2024-10-21T19:35:35.742798+00:00 [queued]>
[2024-10-21T19:35:39.697+0000] {taskinstance.py:2865} INFO - Starting attempt 1 of 1
[2024-10-21T19:35:39.711+0000] {taskinstance.py:2888} INFO - Executing <Task(KafkaProduceOperator): generate_txn_fact_data> on 2024-10-21 19:35:35.742798+00:00
[2024-10-21T19:35:39.721+0000] {warnings.py:112} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70: DeprecationWarning: This process (pid=206) is multi-threaded, use of fork() may lead to deadlocks in the child.
  pid = os.fork()

[2024-10-21T19:35:39.723+0000] {standard_task_runner.py:72} INFO - Started process 208 to run task
[2024-10-21T19:35:39.724+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'manual__2024-10-21T19:35:35.742798+00:00', '--job-id', '186', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator.py', '--cfg-path', '/tmp/tmpn64m7gel']
[2024-10-21T19:35:39.725+0000] {standard_task_runner.py:105} INFO - Job 186: Subtask generate_txn_fact_data
[2024-10-21T19:35:39.785+0000] {task_command.py:467} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data manual__2024-10-21T19:35:35.742798+00:00 [running]> on host b5877bc8e957
[2024-10-21T19:35:39.865+0000] {taskinstance.py:3131} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='saisunny' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2024-10-21T19:35:35.742798+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2024-10-21T19:35:35.742798+00:00'
[2024-10-21T19:35:39.867+0000] {logging_mixin.py:190} INFO - Task instance is in running state
[2024-10-21T19:35:39.869+0000] {logging_mixin.py:190} INFO -  Previous state of the Task instance: queued
[2024-10-21T19:35:39.870+0000] {logging_mixin.py:190} INFO - Current task name:generate_txn_fact_data state:running start_date:2024-10-21 19:35:39.688204+00:00
[2024-10-21T19:35:39.871+0000] {logging_mixin.py:190} INFO - Dag name:transaction_facts_generator and current dag run status:running
[2024-10-21T19:35:39.872+0000] {taskinstance.py:731} INFO - ::endgroup::
[2024-10-21T19:35:39.876+0000] {conn.py:362} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.19.0.6', 9092)]>: connecting to kafka_broker:9092 [('172.19.0.6', 9092) IPv4]
[2024-10-21T19:35:39.879+0000] {conn.py:957} INFO - Probing node bootstrap-0 broker version
[2024-10-21T19:35:39.882+0000] {conn.py:393} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.19.0.6', 9092)]>: Connection complete.
[2024-10-21T19:35:39.999+0000] {conn.py:1019} INFO - Broker version identified as 2.5.0
[2024-10-21T19:35:40.000+0000] {conn.py:1020} INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
[2024-10-21T19:35:40.159+0000] {conn.py:362} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.19.0.6', 9092)]>: connecting to kafka_broker:9092 [('172.19.0.6', 9092) IPv4]
[2024-10-21T19:35:40.162+0000] {conn.py:393} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.19.0.6', 9092)]>: Connection complete.
[2024-10-21T19:35:40.163+0000] {conn.py:673} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connected> [IPv4 ('172.19.0.6', 9092)]>: Closing connection. 
[2024-10-21T19:35:40.465+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000000', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00052', 'transaction_date': 1720553740005, 'transaction_amount': 8943.79, 'exchange_rate': 0.5737, 'customer_id': 'C00042', 'account_id': 'A00067'} of 0
[2024-10-21T19:35:40.533+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000057', 'transaction_type': 'Withdrawal', 'currency': 'INR', 'branch_id': 'B00056', 'transaction_date': 1713814540533, 'transaction_amount': 6843.51, 'exchange_rate': 1.4114, 'customer_id': 'C00047', 'account_id': 'A00091'} of 57
[2024-10-21T19:35:40.535+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000058', 'transaction_type': 'Deposit', 'currency': 'INR', 'branch_id': 'B00040', 'transaction_date': 1718220940535, 'transaction_amount': 7708.1, 'exchange_rate': 1.4102, 'customer_id': 'C00002', 'account_id': 'A00010'} of 58
[2024-10-21T19:35:40.536+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000059', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00034', 'transaction_date': 1717529740536, 'transaction_amount': 7151.01, 'exchange_rate': 1.0954, 'customer_id': 'C00033', 'account_id': 'A00086'} of 59
[2024-10-21T19:35:40.538+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000060', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00042', 'transaction_date': 1703964940537, 'transaction_amount': 961.1, 'exchange_rate': 1.1836, 'customer_id': 'C00085', 'account_id': 'A00030'} of 60
[2024-10-21T19:35:40.539+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000061', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00069', 'transaction_date': 1699817740539, 'transaction_amount': 6086.29, 'exchange_rate': 0.7856, 'customer_id': 'C00055', 'account_id': 'A00002'} of 61
[2024-10-21T19:35:40.540+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000062', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00011', 'transaction_date': 1723923340540, 'transaction_amount': 550.59, 'exchange_rate': 0.9254, 'customer_id': 'C00014', 'account_id': 'A00074'} of 62
[2024-10-21T19:35:40.541+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000063', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00041', 'transaction_date': 1724096140541, 'transaction_amount': 7313.14, 'exchange_rate': 0.8329, 'customer_id': 'C00062', 'account_id': 'A00067'} of 63
[2024-10-21T19:35:40.542+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000064', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00090', 'transaction_date': 1722886540542, 'transaction_amount': 3982.56, 'exchange_rate': 1.1043, 'customer_id': 'C00049', 'account_id': 'A00081'} of 64
[2024-10-21T19:35:40.543+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000065', 'transaction_type': 'Withdrawal', 'currency': 'INR', 'branch_id': 'B00012', 'transaction_date': 1710876940543, 'transaction_amount': 8171.37, 'exchange_rate': 0.8768, 'customer_id': 'C00070', 'account_id': 'A00035'} of 65
[2024-10-21T19:35:40.544+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000066', 'transaction_type': 'Withdrawal', 'currency': 'INR', 'branch_id': 'B00097', 'transaction_date': 1725996940544, 'transaction_amount': 2805.62, 'exchange_rate': 0.5838, 'customer_id': 'C00050', 'account_id': 'A00010'} of 66
[2024-10-21T19:35:40.545+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000067', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00059', 'transaction_date': 1726688140545, 'transaction_amount': 1808.82, 'exchange_rate': 0.8345, 'customer_id': 'C00063', 'account_id': 'A00048'} of 67
[2024-10-21T19:35:40.547+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000068', 'transaction_type': 'Deposit', 'currency': 'INR', 'branch_id': 'B00055', 'transaction_date': 1716060940547, 'transaction_amount': 5051.27, 'exchange_rate': 1.0081, 'customer_id': 'C00010', 'account_id': 'A00023'} of 68
[2024-10-21T19:35:40.548+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000069', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00068', 'transaction_date': 1716233740548, 'transaction_amount': 2940.36, 'exchange_rate': 1.2256, 'customer_id': 'C00020', 'account_id': 'A00048'} of 69
[2024-10-21T19:35:40.549+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000070', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00054', 'transaction_date': 1727379340549, 'transaction_amount': 5057.77, 'exchange_rate': 1.4701, 'customer_id': 'C00098', 'account_id': 'A00021'} of 70
[2024-10-21T19:35:40.550+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000071', 'transaction_type': 'Debit', 'currency': 'INR', 'branch_id': 'B00024', 'transaction_date': 1711222540550, 'transaction_amount': 9095.5, 'exchange_rate': 1.3222, 'customer_id': 'C00077', 'account_id': 'A00099'} of 71
[2024-10-21T19:35:40.552+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000072', 'transaction_type': 'Credit', 'currency': 'INR', 'branch_id': 'B00080', 'transaction_date': 1708284940552, 'transaction_amount': 1676.93, 'exchange_rate': 0.983, 'customer_id': 'C00066', 'account_id': 'A00032'} of 72
[2024-10-21T19:35:40.554+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000073', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00039', 'transaction_date': 1721590540554, 'transaction_amount': 1664.27, 'exchange_rate': 1.2838, 'customer_id': 'C00051', 'account_id': 'A00092'} of 73
[2024-10-21T19:35:40.555+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000074', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00025', 'transaction_date': 1724614540555, 'transaction_amount': 7933.68, 'exchange_rate': 0.9126, 'customer_id': 'C00080', 'account_id': 'A00083'} of 74
[2024-10-21T19:35:40.556+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000075', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00017', 'transaction_date': 1721936140556, 'transaction_amount': 6695.33, 'exchange_rate': 1.413, 'customer_id': 'C00061', 'account_id': 'A00097'} of 75
[2024-10-21T19:35:40.557+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000076', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00054', 'transaction_date': 1698521740557, 'transaction_amount': 4446.05, 'exchange_rate': 0.5041, 'customer_id': 'C00061', 'account_id': 'A00007'} of 76
[2024-10-21T19:35:40.559+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000077', 'transaction_type': 'Debit', 'currency': 'INR', 'branch_id': 'B00075', 'transaction_date': 1712086540559, 'transaction_amount': 7582.61, 'exchange_rate': 1.4719, 'customer_id': 'C00046', 'account_id': 'A00043'} of 77
[2024-10-21T19:35:40.561+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000078', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00043', 'transaction_date': 1700768140560, 'transaction_amount': 3437.92, 'exchange_rate': 0.5205, 'customer_id': 'C00081', 'account_id': 'A00033'} of 78
[2024-10-21T19:35:40.562+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000079', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00012', 'transaction_date': 1729366540561, 'transaction_amount': 4710.32, 'exchange_rate': 1.0981, 'customer_id': 'C00029', 'account_id': 'A00067'} of 79
[2024-10-21T19:35:40.563+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000080', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00044', 'transaction_date': 1727552140563, 'transaction_amount': 4496.67, 'exchange_rate': 1.3559, 'customer_id': 'C00100', 'account_id': 'A00029'} of 80
[2024-10-21T19:35:40.564+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000081', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00065', 'transaction_date': 1716838540564, 'transaction_amount': 4642.93, 'exchange_rate': 1.4828, 'customer_id': 'C00063', 'account_id': 'A00077'} of 81
[2024-10-21T19:35:40.566+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000082', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00030', 'transaction_date': 1699904140566, 'transaction_amount': 7485.37, 'exchange_rate': 1.0702, 'customer_id': 'C00029', 'account_id': 'A00053'} of 82
[2024-10-21T19:35:40.567+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000083', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00001', 'transaction_date': 1707075340567, 'transaction_amount': 593.99, 'exchange_rate': 1.2264, 'customer_id': 'C00030', 'account_id': 'A00024'} of 83
[2024-10-21T19:35:40.569+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000084', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00089', 'transaction_date': 1726860940568, 'transaction_amount': 2843.42, 'exchange_rate': 0.8109, 'customer_id': 'C00031', 'account_id': 'A00026'} of 84
[2024-10-21T19:35:40.570+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000085', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00100', 'transaction_date': 1715110540570, 'transaction_amount': 3121.86, 'exchange_rate': 1.4453, 'customer_id': 'C00006', 'account_id': 'A00002'} of 85
[2024-10-21T19:35:40.572+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000086', 'transaction_type': 'Debit', 'currency': 'INR', 'branch_id': 'B00013', 'transaction_date': 1707161740572, 'transaction_amount': 4544.7, 'exchange_rate': 0.698, 'customer_id': 'C00083', 'account_id': 'A00054'} of 86
[2024-10-21T19:35:40.573+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000087', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00072', 'transaction_date': 1726860940573, 'transaction_amount': 992.71, 'exchange_rate': 0.8982, 'customer_id': 'C00061', 'account_id': 'A00037'} of 87
[2024-10-21T19:35:40.574+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000088', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00034', 'transaction_date': 1699299340574, 'transaction_amount': 5027.77, 'exchange_rate': 1.2679, 'customer_id': 'C00004', 'account_id': 'A00072'} of 88
[2024-10-21T19:35:40.576+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000089', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00090', 'transaction_date': 1715801740575, 'transaction_amount': 54.13, 'exchange_rate': 1.4272, 'customer_id': 'C00084', 'account_id': 'A00022'} of 89
[2024-10-21T19:35:40.577+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000090', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00033', 'transaction_date': 1700508940577, 'transaction_amount': 2427.38, 'exchange_rate': 0.541, 'customer_id': 'C00100', 'account_id': 'A00020'} of 90
[2024-10-21T19:35:40.578+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000091', 'transaction_type': 'Deposit', 'currency': 'INR', 'branch_id': 'B00057', 'transaction_date': 1704915340578, 'transaction_amount': 8836.81, 'exchange_rate': 0.9558, 'customer_id': 'C00045', 'account_id': 'A00092'} of 91
[2024-10-21T19:35:40.579+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000092', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00047', 'transaction_date': 1698521740579, 'transaction_amount': 6761.95, 'exchange_rate': 1.417, 'customer_id': 'C00083', 'account_id': 'A00096'} of 92
[2024-10-21T19:35:40.581+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000093', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00063', 'transaction_date': 1722108940580, 'transaction_amount': 8435.07, 'exchange_rate': 1.1723, 'customer_id': 'C00093', 'account_id': 'A00097'} of 93
[2024-10-21T19:35:40.582+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000094', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00089', 'transaction_date': 1721244940582, 'transaction_amount': 133.9, 'exchange_rate': 0.7761, 'customer_id': 'C00034', 'account_id': 'A00056'} of 94
[2024-10-21T19:35:40.583+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000095', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00100', 'transaction_date': 1707248140583, 'transaction_amount': 9535.15, 'exchange_rate': 1.4969, 'customer_id': 'C00093', 'account_id': 'A00055'} of 95
[2024-10-21T19:35:40.584+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000096', 'transaction_type': 'Transfer', 'currency': 'INR', 'branch_id': 'B00038', 'transaction_date': 1714332940584, 'transaction_amount': 2893.87, 'exchange_rate': 1.0776, 'customer_id': 'C00026', 'account_id': 'A00059'} of 96
[2024-10-21T19:35:40.586+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000097', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00012', 'transaction_date': 1728675340585, 'transaction_amount': 1211.71, 'exchange_rate': 0.8835, 'customer_id': 'C00087', 'account_id': 'A00034'} of 97
[2024-10-21T19:35:40.587+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000098', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00042', 'transaction_date': 1720294540587, 'transaction_amount': 4700.38, 'exchange_rate': 1.049, 'customer_id': 'C00039', 'account_id': 'A00042'} of 98
[2024-10-21T19:35:40.588+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000099', 'transaction_type': 'Deposit', 'currency': 'INR', 'branch_id': 'B00072', 'transaction_date': 1710185740588, 'transaction_amount': 4529.83, 'exchange_rate': 0.9671, 'customer_id': 'C00096', 'account_id': 'A00011'} of 99
[2024-10-21T19:35:40.589+0000] {kafka_operator.py:62} INFO - Produced row: {'transaction_id': 'T000100', 'transaction_type': 'Deposit', 'currency': 'INR', 'branch_id': 'B00053', 'transaction_date': 1721676940589, 'transaction_amount': 6553.05, 'exchange_rate': 0.9863, 'customer_id': 'C00040', 'account_id': 'A00035'} of 100
[2024-10-21T19:35:40.590+0000] {kafka_operator.py:65} INFO - Produced 100 records of transaction which has been sent to the transaction_facts topic!
[2024-10-21T19:35:40.592+0000] {conn.py:673} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connected> [IPv4 ('172.19.0.6', 9092)]>: Closing connection. 
[2024-10-21T19:35:40.604+0000] {taskinstance.py:340} INFO - ::group::Post task execution logs
[2024-10-21T19:35:40.605+0000] {taskinstance.py:352} INFO - Marking task as SUCCESS. dag_id=transaction_facts_generator, task_id=generate_txn_fact_data, run_id=manual__2024-10-21T19:35:35.742798+00:00, execution_date=20241021T193535, start_date=20241021T193539, end_date=20241021T193540
[2024-10-21T19:35:40.618+0000] {logging_mixin.py:190} INFO - Task instance in success state
[2024-10-21T19:35:40.619+0000] {logging_mixin.py:190} INFO -  Previous state of the Task instance: running
[2024-10-21T19:35:40.620+0000] {logging_mixin.py:190} INFO - Dag name:transaction_facts_generator queued_at:2024-10-21 19:35:35.761947+00:00
[2024-10-21T19:35:40.620+0000] {logging_mixin.py:190} INFO - Task hostname:b5877bc8e957 operator:KafkaProduceOperator
[2024-10-21T19:35:40.667+0000] {local_task_job_runner.py:266} INFO - Task exited with return code 0
[2024-10-21T19:35:40.687+0000] {taskinstance.py:3900} INFO - 0 downstream tasks scheduled from follow-on schedule check
[2024-10-21T19:35:40.690+0000] {local_task_job_runner.py:245} INFO - ::endgroup::
